ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,mturkid,Q2,Q5,introtime_1,introtime_2,introtime_3,introtime_4,f1,sen01p,f2,sen02n,f3,sen03p,f4,sen04n,f5,sen05n,f6,sen06p,f7,sen07p,f8,sen08n,f1,sen09n,f2,sen10p,f3,sen11n,f4,sen12p,f5,sen13p,f6,sen14n,f7,sen15n,f8,sen16p,f1,sen17p,f2,sen18n,f3,sen19p,f4,sen20n,f5,sen21n,f6,sen22p,f7,sen23p,f8,sen24n,f1,sen25n,f2,sen26p,f3,sen27n,f4,sen28p,f5,sen29p,f6,sen30n,f7,sen31n,f8,sen32p,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sen9,sen10,sen11,sen12,sen13,sen14,sen15,sen16,sen17,sen18,sen19,sen20,sen21,sen22,sen23,sen24,sen25,sen26,sen27,sen28,sen29,sen30,sen31,sen32,team_inst,team1,team2,team3,team4,team5,team6,team7,team8,Q140,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,sex,age,DO-BR-FL_19,DO-BR-FL_37,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Presentation2,DO-BL-Presentation2inverse,DO-BL-Recall1,DO-BL-Recall1inverse,DO-BL-Recall2,DO-BL-Recall2inverse,DO-BL-Team,DO-BL-Competence,DO-Q-sen1,DO-Q-sen2,DO-Q-sen26,DO-Q-sen18,DO-Q-sen31,DO-Q-sen23,DO-Q-sen9,DO-Q-sen5,DO-Q-sen13,DO-Q-sen15,DO-Q-sen7,DO-Q-sen25,DO-Q-sen17,DO-Q-sen10,DO-Q-sen20,DO-Q-sen28,DO-Q-sen3,DO-Q-sen11,DO-Q-sen19,DO-Q-sen27,DO-Q-sen8,DO-Q-sen16,DO-Q-sen4,DO-Q-sen12,DO-Q-sen21,DO-Q-sen14,DO-Q-sen29,DO-Q-sen6,DO-Q-sen30,DO-Q-sen22,DO-Q-sen24,DO-Q-sen32,LocationLatitude,LocationLongitude,LocationAccuracy
R_egH1IREKr8i9S3X,Default Response Set,Anonymous,,,69.127.107.98,0,2/23/2016 18:54,2/23/2016 19:01,1,31507,ACIDGAHR0K1B5,1,1,0,0,44.325,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Canada,Uraguay,Venezuela,Spain,France,italy,germany,portugal,china,japan,taiwan,russia,turkey,saudi arabia,belgium,switzerland,cambodia,hungary,ukraine,czech repu,,,,,,,,,,,,,1,5,7,2,2,4,3,8,,,,,,,,,,,,,,,,,1,5,6,4,4,5,5,4,4,1,6,7,6,6,6,6,7,6,2,24,Presentation 1 inverse,Team|Competence,,f1|sen09n|f2|sen12p|f3|sen15n|f4|sen13p|f5|sen10p|f6|sen14n|f7|sen11n|f8|sen16p,,,,sen15|sen9|sen16|sen13|sen12|sen10|sen11|sen14,,,team_inst|team5|team6|team2|team7|team4|team1|team3|team8,Q140|comp2|comp6|comp8|comp1|comp4|comp5|comp3|comp7,,,,,,,1|2|3|4|5|6|7|8,,6|8|7|2|4|1|3|5,4|8|2|7|6|1|5|3,,,,1|8|5|3|2|4|7|6,,,,6|7|5|1|2|3|8|4,,,,1|2|6|4|3|8|7|5,,6|5|7|4|1|8|3|2,,7|6|2|3|1|8|5|4,,,,,,,41.0848999,-74.38710022,-1
R_8wYdyKgU22Os4EB,Default Response Set,Anonymous,,,12.54.94.109,0,2/23/2016 18:52,2/23/2016 19:01,1,36562,A2ABSQBRUAUS4C,1,1,0,0,37.294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,canada,mexico,united states,france,england,spain ,russia,italy,german,switzerland,austria,australia,china,japan,north korea,south korea,hondouras,cuba,dominican republic,ireland,scotland,wales,chile,argentina,paragu,,,,,,,,,,,,,,,,,,,,,,,,,4,2,7,7,5,7,4,8,1,7,5,7,6,6,6,6,5,1,4,3,5,7,5,6,7,4,1,27,Presentation 2 inverse,Team|Competence,,,,f1|sen27n|f2|sen26p|f3|sen25n|f4|sen29p|f5|sen32p|f6|sen31n|f7|sen30n|f8|sen28p,,,,sen25|sen27|sen28|sen30|sen32|sen29|sen26|sen31,team_inst|team2|team7|team4|team3|team6|team5|team8|team1,Q140|comp5|comp8|comp4|comp7|comp6|comp2|comp3|comp1,,,3|7|5|4|2|6|8|1,,8|3|5|4|2|7|6|1,,,,,,,1|2|3|4|5|6|7|8,,,,7|8|1|3|6|2|4|5,,,,8|3|7|4|5|2|6|1,,,,,,,1|8|5|7|4|3|6|2,,6|8|5|3|2|7|4|1,,,2|8|4|1|3|7|6|5,38,-97,-1
R_3DHoGmTuK1inRw9,Default Response Set,Anonymous,,,97.94.244.62,0,2/23/2016 18:53,2/23/2016 19:01,1,23772,A2RB4WF5CDMEL9,1,1,2.094,2.094,105.586,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Russia,England,Belgiun,China,Scottland,Ireland,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,2,5,7,4,7,2,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,2,62,Presentation 1 inverse,Competence|Team,,f1|sen11n|f2|sen16p|f3|sen09n|f4|sen10p|f5|sen12p|f6|sen14n|f7|sen15n|f8|sen13p,,,,sen14|sen13|sen11|sen12|sen15|sen10|sen9|sen16,,,team_inst|team3|team8|team2|team1|team6|team7|team4|team5,Q140|comp8|comp1|comp5|comp4|comp3|comp7|comp6|comp2,,,,,,,1|2|3|4|5|6|7|8,,3|7|5|1|8|6|2|4,5|6|8|1|2|4|3|7,,,,2|7|8|1|6|3|5|4,,,,3|7|2|1|5|4|8|6,,,,4|6|2|8|7|3|1|5,,3|2|8|7|6|5|4|1,,1|7|2|5|8|4|6|3,,,,,,,42.13859558,-124.2463989,-1
R_4MCrzlyCBwjQn53,Default Response Set,Anonymous,,,68.43.9.18,0,2/23/2016 18:57,2/23/2016 19:02,1,19520,A3A69FI0KKHXEG,1,1,15.036,16.174,23.675,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,france,japan,china,australia,spain,portugal,italy,germany,belgium,sweden,denmark,usa,canada,ireland,england,greece,russia,cambodia,vietnam,south korea,north korea,indonesia,philipines,somalia,,,,,,,,,,,,,,,,,,6,6,5,8,8,4,2,7,,,,,,,,,1,5,5,5,5,5,5,5,5,1,6,6,6,6,6,6,6,6,2,30,Presentation 2,Team|Competence,,,f1|sen23p|f2|sen21n|f3|sen22p|f4|sen20n|f5|sen24n|f6|sen19p|f7|sen17p|f8|sen18n,,,,sen20|sen18|sen23|sen19|sen24|sen22|sen17|sen21,,team_inst|team6|team2|team7|team1|team5|team4|team8|team3,Q140|comp4|comp3|comp1|comp7|comp8|comp2|comp6|comp5,,,,1|7|8|2|5|3|4|6,,2|7|3|1|5|4|6|8,,,,,,,1|2|3|4|5|6|7|8,,6|7|8|1|3|4|5|2,,,,6|7|5|2|1|8|3|4,,,,,,3|4|6|7|1|2|5|8,,,,,8|6|1|4|7|5|3|2,6|4|8|1|3|5|7|2,,42.46929932,-83.05460358,-1
R_ezGK0u93xdxCEbr,Default Response Set,Anonymous,,,70.167.157.162,0,2/23/2016 18:55,2/23/2016 19:03,1,36209,AFIFVNL3CREJN,1,1,62.584,62.584,63.969,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Italy,UK,Philippines,China,New Zealand,France,Germany,Russia,Vietnam,South Korea,Japan,Fiji,Australia ,Netherlands,,,,,,,,,3,7,1,4,4,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,7,6,6,6,6,1,6,6,6,6,6,6,6,6,1,29,Presentation 1,Team|Competence,f1|sen06p|f2|sen05n|f3|sen03p|f4|sen04n|f5|sen02n|f6|sen01p|f7|sen07p|f8|sen08n,,,,sen5|sen8|sen3|sen2|sen7|sen4|sen1|sen6,,,,team_inst|team6|team7|team1|team8|team5|team4|team2|team3,Q140|comp1|comp2|comp6|comp4|comp3|comp5|comp8|comp7,1|2|3|4|5|6|7|8,7|6|4|3|2|5|8|1,,,,,,6|3|7|1|5|8|4|2,,,5|8|7|2|4|1|3|6,,,,,,4|3|8|1|5|7|6|2,,,,3|1|5|2|6|4|8|7,,5|3|1|8|6|7|4|2,,,,,6|8|3|2|1|7|5|4,,,,,33.75840759,-118.3162994,-1
R_7VsmZuwugUsqJfv,Default Response Set,Anonymous,,,67.84.175.236,0,2/23/2016 18:56,2/23/2016 19:03,1,70537,A2WQTSU6SSBUWC,1,1,0,0,64.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Finland,Greece,UK,Canada,Argentina,Australia,Turkey,Iran,Iraq,China,Japan,Thailaind,Malaysia,Laos,New Zealand,Chile,Brazil,Mexico,France,Spain,Italy,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,4,7,1,3,2,4,1,5,3,4,5,6,4,7,5,1,5,3,4,5,7,4,6,5,1,32,Presentation 2 inverse,Competence|Team,,,,f1|sen30n|f2|sen26p|f3|sen25n|f4|sen29p|f5|sen28p|f6|sen31n|f7|sen27n|f8|sen32p,,,,sen32|sen25|sen28|sen26|sen29|sen31|sen30|sen27,team_inst|team2|team3|team1|team5|team6|team8|team4|team7,Q140|comp5|comp6|comp3|comp2|comp1|comp8|comp7|comp4,,,5|4|3|8|2|7|1|6,,1|4|7|6|8|3|5|2,,,,,,,1|2|3|4|5|6|7|8,,,,6|5|8|1|2|4|7|3,,,,6|8|7|1|4|2|5|3,,,,,,,2|1|6|8|3|5|7|4,,6|7|4|3|5|2|1|8,,,8|5|6|2|3|1|4|7,41.54580688,-73.78150177,-1
R_aWu7OjfRQeDbsJT,Default Response Set,Anonymous,,,137.254.4.10,0,2/23/2016 18:57,2/23/2016 19:03,1,28796,A2BL0NJ8A8X050,1,1,9.899,9.899,22.695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,UNITED STATES,SAUDI ARABIA,FRANCE,ITALY,GREECE,EDYPT,CANADA,MEXICO,BRAZIL,IRAN,IRAQ,AFGANASTAN,JAPAN,CHINA,NORTH KOREA,SOUTH KOREA,GERMANY,RUSSIA,GREAT BRITAIN,,,,,,,,,,,,,,,,,,,,,,,5,8,2,5,3,8,4,6,,,,,,,,,1,6,6,5,5,5,6,6,5,1,5,6,5,6,4,5,5,5,1,25,Presentation 2,Team|Competence,,,f1|sen17p|f2|sen18n|f3|sen19p|f4|sen20n|f5|sen24n|f6|sen22p|f7|sen23p|f8|sen21n,,,,sen20|sen17|sen18|sen22|sen21|sen19|sen24|sen23,,team_inst|team1|team4|team7|team3|team8|team2|team5|team6,Q140|comp2|comp6|comp4|comp5|comp1|comp8|comp7|comp3,,,,2|7|8|1|3|5|4|6,,7|4|1|8|2|5|6|3,,,,,,,1|2|3|4|5|6|7|8,,4|5|3|8|1|7|6|2,,,,4|2|8|3|7|1|6|5,,,,,,6|7|3|5|1|8|4|2,,,,,2|1|4|5|3|6|8|7,8|2|1|6|3|7|5|4,,42.35839844,-71.05979919,-1
R_2rCb2rprPBi6a6V,Default Response Set,Anonymous,,,24.101.224.212,0,2/23/2016 18:58,2/23/2016 19:04,1,87686,A2HCX55SX2NP1V,1,1,3.638,4.03,47.48,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Russia,China,Mexico,Canada,Japan,France,England,Ireland,Scotland,Iraq,Iran,,,,,,,,,,,,,,6,2,3,7,7,1,8,4,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,4,4,4,4,4,5,1,7,4,4,4,5,5,4,6,1,55,Presentation 1,Competence|Team,f1|sen06p|f2|sen05n|f3|sen07p|f4|sen08n|f5|sen04n|f6|sen03p|f7|sen01p|f8|sen02n,,,,sen1|sen6|sen3|sen7|sen2|sen5|sen8|sen4,,,,team_inst|team7|team3|team5|team4|team8|team6|team1|team2,Q140|comp1|comp2|comp7|comp5|comp4|comp6|comp8|comp3,1|2|3|4|5|6|7|8,4|7|6|3|2|8|1|5,,,,,,6|7|4|3|5|1|8|2,,,4|3|5|8|7|1|6|2,,,,,,7|6|2|3|4|1|8|5,,,,1|7|5|2|8|3|6|4,,3|1|6|8|7|4|2|5,,,,,2|1|5|7|3|4|8|6,,,,,40.10820007,-79.61170197,-1
R_06DFNgfVcQk6vR3,Default Response Set,Anonymous,,,71.145.198.107,0,2/23/2016 18:57,2/23/2016 19:04,1,16719,A1DDBGQDMZZ1VW,1,1,3.862,3.862,66.301,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,England,France,Russia,China,Canada,Mexico,Argentina,Australia,Belgium,Turkey,Spain,Saudi Arabia,Iraq,Iran,Pakistan,D,,,,,,,,,8,1,2,8,6,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,52,Presentation 1,Team|Competence,f1|sen06p|f2|sen02n|f3|sen01p|f4|sen05n|f5|sen08n|f6|sen07p|f7|sen03p|f8|sen04n,,,,sen7|sen8|sen6|sen3|sen2|sen1|sen4|sen5,,,,team_inst|team3|team6|team4|team7|team1|team5|team8|team2,Q140|comp5|comp4|comp6|comp3|comp7|comp8|comp1|comp2,1|2|3|4|5|6|7|8,1|2|7|5|3|4|6|8,,,,,,6|3|2|5|8|1|4|7,,,3|6|8|4|7|1|5|2,,,,,,8|5|7|2|4|3|6|1,,,,4|1|7|5|8|6|2|3,,5|4|1|6|8|7|3|2,,,,,4|5|6|1|8|7|2|3,,,,,36.83999634,-119.8284988,-1
R_3Uw1o1VF5VMmnpb,Default Response Set,Anonymous,,,108.59.191.237,0,2/23/2016 18:57,2/23/2016 19:04,1,77602,A1Z9Q0X7194BRQ,1,1,0,0,90.341,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usa,spain,france,canada,mexico,russia,sweden,norway,denmark,italy,andorra,austria,japan,china,australia,chad,niger,nigeria,egypt,congo,peru,brazil,beliz,,,,,,,,,,,3,5,6,3,8,1,2,7,,,,,,,,,,,,,,,,,1,4,5,5,4,5,5,5,4,1,5,4,4,2,4,4,5,3,2,36,Presentation 1 inverse,Competence|Team,,f1|sen14n|f2|sen12p|f3|sen09n|f4|sen16p|f5|sen13p|f6|sen11n|f7|sen15n|f8|sen10p,,,,sen11|sen9|sen15|sen10|sen13|sen16|sen14|sen12,,,team_inst|team7|team4|team8|team5|team6|team3|team2|team1,Q140|comp1|comp2|comp5|comp4|comp6|comp8|comp7|comp3,,,,,,,1|2|3|4|5|6|7|8,,5|2|6|4|1|3|8|7,1|7|8|6|2|5|4|3,,,,5|2|7|6|8|1|4|3,,,,3|6|7|1|8|4|2|5,,,,2|4|7|6|3|1|5|8,,2|7|1|6|4|3|5|8,,5|2|8|6|3|4|1|7,,,,,,,40.60339355,-88.01999664,-1
R_6fAs051CWNxV4Ql,Default Response Set,Anonymous,,,72.177.214.170,0,2/23/2016 18:58,2/23/2016 19:04,1,51972,A35STI4M49LR60,1,1,4.663,5.236,9.817,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Argentina,Honduras,Guatemala,Belize,Brazil,Chile,Panama,Cuba,Great Britain,India,Russia,Japan,Belarus,Luxemborg,Italy,Sweden,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,6,5,2,7,8,4,1,4,5,4,3,5,3,4,3,1,4,5,4,4,5,4,4,4,1,34,Presentation 2 inverse,Competence|Team,,,,f1|sen25n|f2|sen29p|f3|sen31n|f4|sen32p|f5|sen28p|f6|sen27n|f7|sen30n|f8|sen26p,,,,sen31|sen28|sen29|sen25|sen30|sen32|sen26|sen27,team_inst|team6|team2|team1|team4|team5|team3|team8|team7,Q140|comp4|comp3|comp2|comp5|comp6|comp7|comp8|comp1,,,2|8|3|5|1|6|4|7,,3|7|6|4|1|8|2|5,,,,,,,1|2|3|4|5|6|7|8,,,,8|5|2|7|4|1|3|6,,,,3|8|1|6|5|4|7|2,,,,,,,8|3|4|5|1|2|6|7,,5|8|6|1|7|3|4|2,,,5|6|7|2|1|3|4|8,29.5072937,-98.5746994,-1
R_3PrpAnGYrHCPpwp,Default Response Set,Anonymous,,,50.177.250.89,0,2/23/2016 18:58,2/23/2016 19:04,1,39706,A3NT5KKMGWFK09,1,1,0,0,40.623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Belgium,Germany,Nigeria,Iraq,Pakistan,China,Russia,Chile,Brazil,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,7,8,1,6,4,2,,,,,,,,,1,5,4,5,3,6,3,6,2,1,4,6,6,4,5,4,6,2,1,21,Presentation 2,Competence|Team,,,f1|sen17p|f2|sen18n|f3|sen19p|f4|sen21n|f5|sen24n|f6|sen23p|f7|sen22p|f8|sen20n,,,,sen22|sen23|sen21|sen17|sen20|sen24|sen19|sen18,,team_inst|team7|team6|team5|team8|team2|team3|team4|team1,Q140|comp2|comp4|comp6|comp5|comp7|comp8|comp1|comp3,,,,7|2|5|6|4|1|3|8,,1|5|8|6|7|4|2|3,,,,,,,1|2|3|4|5|6|7|8,,6|7|1|3|8|4|2|5,,,,6|8|1|2|7|3|5|4,,,,,,2|4|6|8|7|5|1|3,,,,,5|8|6|4|3|7|1|2,7|5|8|6|3|2|4|1,,41.65620422,-70.34929657,-1
R_bIzOGMMjieRj8u9,Default Response Set,Anonymous,,,104.32.160.173,0,2/23/2016 18:59,2/23/2016 19:05,1,65182,A2FLHXD97VI8F4,1,1,0,0,36.111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,CANADA,MEXICO,BRAZIL,VENEZUALA,CUBA,FRANCE,GERMANY,CHINA,THAILAND,VIETNAM,SPAIN,DENMARK,NETHERLANDS,ARGENTINA,HONG KONG,JAPAN,KOREA,MONGOLIA,RUSSIA,KENYA,EGYPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,6,2,7,1,4,3,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,1,29,Presentation 2 inverse,Competence|Team,,,,f1|sen30n|f2|sen32p|f3|sen25n|f4|sen29p|f5|sen28p|f6|sen27n|f7|sen31n|f8|sen26p,,,,sen29|sen30|sen26|sen31|sen27|sen32|sen28|sen25,team_inst|team1|team7|team8|team4|team2|team6|team3|team5,Q140|comp3|comp5|comp8|comp6|comp2|comp1|comp7|comp4,,,8|1|2|4|3|7|6|5,,8|6|5|4|2|1|3|7,,,,,,,1|2|3|4|5|6|7|8,,,,8|5|4|1|6|2|3|7,,,,7|8|4|5|1|3|2|6,,,,,,,8|4|3|1|7|5|2|6,,7|1|2|8|4|6|5|3,,,6|7|3|8|1|4|5|2,34.02659607,-118.2830963,-1
R_2r6afD3o2o9XSuh,Default Response Set,Anonymous,,,108.66.55.90,0,2/23/2016 19:00,2/23/2016 19:05,1,14862,A1CA46R2A6TV9W,1,1,0,0,1.531,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usa,canada,mexico,china,japan,thailand,russia,germany,france,england,scotland,ireland,finland,sweden,norway,austria,australia,czech republic,new zealand,jamaica,south africa,brazil,,,,7,6,1,3,3,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,2,30,Presentation 1,Team|Competence,f1|sen03p|f2|sen08n|f3|sen07p|f4|sen04n|f5|sen02n|f6|sen06p|f7|sen01p|f8|sen05n,,,,sen8|sen7|sen3|sen1|sen5|sen6|sen4|sen2,,,,team_inst|team2|team8|team3|team5|team4|team6|team7|team1,Q140|comp6|comp7|comp1|comp8|comp5|comp4|comp2|comp3,1|2|3|4|5|6|7|8,4|5|8|1|6|3|7|2,,,,,,6|2|3|8|7|4|5|1,,,1|6|3|5|4|7|8|2,,,,,,5|1|2|4|6|3|7|8,,,,2|1|6|4|3|5|7|8,,4|6|2|5|7|3|1|8,,,,,5|7|2|8|1|4|6|3,,,,,41.97340393,-88.20649719,-1
R_3VFkEYbCeH7SQQt,Default Response Set,Anonymous,,,72.203.169.224,0,2/23/2016 18:59,2/23/2016 19:05,1,62132,A39WN3W4T8PRA3,1,1,0,0,5.244,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,CANADA,MEXICO,FRANCE,SPAIN,ENGLAND,PORTUGAL,CUBA,BRAZIL,IRAQ,IRAN,CHINA,JAPAN,KOREA,COLUMBIA,AFGHANISTAN,,,,,,,,,,,,,,,,,,2,8,7,5,5,4,1,5,,,,,,,,,,,,,,,,,1,7,6,7,7,6,7,7,7,1,7,7,7,7,7,7,7,7,2,37,Presentation 1 inverse,Team|Competence,,f1|sen15n|f2|sen13p|f3|sen14n|f4|sen16p|f5|sen12p|f6|sen09n|f7|sen11n|f8|sen10p,,,,sen16|sen10|sen9|sen11|sen14|sen15|sen13|sen12,,,team_inst|team2|team3|team5|team6|team1|team7|team8|team4,Q140|comp4|comp7|comp3|comp5|comp1|comp6|comp2|comp8,,,,,,,1|2|3|4|5|6|7|8,,4|7|1|5|2|8|6|3,6|2|3|4|8|5|1|7,,,,6|1|2|3|5|7|4|8,,,,2|8|6|4|5|7|3|1,,,,1|4|2|7|5|6|3|8,,8|6|3|4|7|1|2|5,,7|1|3|2|5|6|8|4,,,,,,,30.39190674,-87.34960175,-1
R_a2F1GM2aM9IFfbD,Default Response Set,Anonymous,,,68.108.0.106,0,2/23/2016 19:00,2/23/2016 19:06,1,79577,A3V0ECSC892EW9,1,1,0,0,9.411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,2,4,5,3,,,,,,,,,1,5,6,4,5,4,3,3,6,1,6,5,4,5,6,3,4,5,2,27,Presentation 2,Competence|Team,,,f1|sen22p|f2|sen21n|f3|sen17p|f4|sen18n|f5|sen24n|f6|sen23p|f7|sen19p|f8|sen20n,,,,sen20|sen19|sen22|sen24|sen23|sen21|sen18|sen17,,team_inst|team6|team2|team3|team4|team8|team1|team5|team7,Q140|comp2|comp5|comp3|comp6|comp8|comp4|comp1|comp7,,,,2|1|6|3|8|4|7|5,,8|2|4|7|1|3|5|6,,,,,,,1|2|3|4|5|6|7|8,,8|2|1|4|6|3|7|5,,,,5|1|3|4|7|8|6|2,,,,,,4|8|2|6|7|5|3|1,,,,,7|6|3|8|2|1|4|5,4|6|1|8|3|2|5|7,,36.2348938,-115.2904968,-1
R_6yDFS8SejmU8Lqt,Default Response Set,Anonymous,,,142.197.199.3,0,2/23/2016 18:59,2/23/2016 19:06,1,91265,A2BS7B4W5GCS4O,1,1,0,0,53.062,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Germany,France,United States,China,Japan,,,,,,,,,,,,,,,,,,,,3,4,1,6,8,7,2,7,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,2,27,Presentation 1,Competence|Team,f1|sen07p|f2|sen08n|f3|sen06p|f4|sen02n|f5|sen04n|f6|sen01p|f7|sen03p|f8|sen05n,,,,sen2|sen3|sen7|sen8|sen6|sen5|sen4|sen1,,,,team_inst|team4|team6|team2|team3|team5|team1|team8|team7,Q140|comp4|comp2|comp3|comp1|comp6|comp8|comp7|comp5,1|2|3|4|5|6|7|8,2|6|8|7|4|1|5|3,,,,,,3|4|8|1|2|6|5|7,,,3|1|8|2|7|4|5|6,,,,,,5|3|2|1|8|7|4|6,,,,2|6|8|1|5|7|3|4,,5|8|4|1|2|7|6|3,,,,,7|3|1|5|4|8|2|6,,,,,29.05630493,-82.02570343,-1
R_d6ACGXDqezvsDYh,Default Response Set,Anonymous,,,67.238.248.174,0,2/23/2016 19:01,2/23/2016 19:07,1,55695,A3MCZ0MJJCELIJ,1,1,0,0,2.381,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,CANDA,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,4,7,8,2,5,,,,,,,,,,,,,,,,,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2,27,Presentation 1 inverse,Team|Competence,,f1|sen11n|f2|sen13p|f3|sen09n|f4|sen12p|f5|sen16p|f6|sen14n|f7|sen15n|f8|sen10p,,,,sen16|sen12|sen10|sen14|sen9|sen13|sen11|sen15,,,team_inst|team7|team5|team1|team2|team8|team4|team6|team3,Q140|comp3|comp8|comp2|comp4|comp5|comp7|comp1|comp6,,,,,,,1|2|3|4|5|6|7|8,,4|5|6|3|1|2|8|7,6|4|8|3|7|1|5|2,,,,8|5|7|4|1|6|3|2,,,,8|6|4|7|3|1|5|2,,,,6|5|2|8|3|4|1|7,,1|3|7|8|2|5|4|6,,6|2|5|8|4|7|3|1,,,,,,,35.07850647,-78.93360138,-1
